date,subway_ridership,subway_pct_baseline,bus_ridership,bus_pct_baseline,lirr_ridership,lirr_pct_baseline,metro_north_ridership,metro_north_pct_baseline,access_ride_trips,access_ride_pct_baseline,bridges_tunnels_traffic,bridges_tunnels_pct_baseline,staten_island_ridership,staten_island_pct_baseline,is_covid,is_weekend,day_of_week,is_holiday,day_name,is_outlier
2023-02-03,3189550,59.0,1246821,58.0,158579,52.0,135908,50.0,26238,89.0,887417,100.0,5819,36.0,0,0,4,0,Friday,0
2023-02-04,1742435,61.0,598818,47.0,69433,74.0,64032,49.0,13439,83.0,737000,89.0,1555,36.0,0,1,5,0,Saturday,0
2023-02-05,1625375,74.0,650623,67.0,69379,89.0,62639,69.0,15413,91.0,758529,101.0,1522,54.0,0,1,6,0,Sunday,0
2023-02-06,3372445,62.0,1431232,67.0,181320,60.0,157813,59.0,26639,91.0,849008,96.0,7068,44.0,0,0,0,0,Monday,0
2023-02-07,3738539,69.0,1491417,69.0,201438,67.0,183389,68.0,28688,97.0,867827,98.0,7736,48.0,0,0,1,0,Tuesday,0
2023-02-08,3780682,70.0,1513135,70.0,197370,65.0,180852,67.0,29653,101.0,884755,100.0,7647,47.0,0,0,2,0,Wednesday,0
2023-02-09,3754859,69.0,1462622,68.0,193326,64.0,172507,64.0,28515,97.0,909007,103.0,7403,46.0,0,0,3,0,Thursday,0
2023-02-10,3539529,65.0,1422781,66.0,179637,59.0,154760,57.0,28094,95.0,947991,107.0,6477,40.0,0,0,4,0,Friday,0
2023-02-11,2333625,81.0,865782,68.0,94434,101.0,88281,67.0,16638,102.0,865505,104.0,1615,38.0,0,1,5,0,Saturday,0
2023-02-12,1746099,80.0,659496,68.0,67457,86.0,63383,69.0,16305,97.0,749533,99.0,1227,44.0,0,1,6,0,Sunday,0
2023-02-13,3303337,61.0,1381524,64.0,180002,59.0,159741,59.0,25900,88.0,854394,97.0,6188,38.0,0,0,0,0,Monday,0
2023-02-14,3812943,70.0,1480867,69.0,200327,66.0,179811,67.0,29001,99.0,897813,102.0,7557,47.0,0,0,1,0,Tuesday,0
2023-02-15,3762817,69.0,1499155,70.0,197344,65.0,181992,68.0,29119,99.0,904926,102.0,7491,46.0,0,0,2,0,Wednesday,0
2023-02-16,3683782,68.0,1461093,68.0,189802,63.0,172189,64.0,28364,96.0,915758,104.0,7318,45.0,0,0,3,0,Thursday,0
2023-02-17,3253165,60.0,1315466,61.0,172113,57.0,150151,56.0,26759,91.0,936689,106.0,5892,36.0,0,0,4,0,Friday,0
2023-02-18,2271106,79.0,822505,65.0,91478,98.0,93213,71.0,15612,96.0,860646,103.0,1266,30.0,0,1,5,0,Saturday,0
2023-02-19,1824136,83.0,639980,66.0,75448,97.0,75064,82.0,16165,96.0,784650,104.0,959,34.0,0,1,6,0,Sunday,0
2023-02-20,2238557,102.0,929439,95.0,90371,116.0,79984,88.0,14818,88.0,809578,107.0,1547,55.0,0,0,0,1,Monday,0
2023-02-21,3325542,61.0,1273578,59.0,194967,64.0,174283,65.0,27224,93.0,864047,98.0,6525,40.0,0,0,1,0,Tuesday,0
2023-02-22,3454362,64.0,1305744,61.0,193753,64.0,171187,64.0,27895,95.0,869960,98.0,6538,40.0,0,0,2,0,Wednesday,0
2023-02-23,3498367,64.0,1328927,62.0,188438,62.0,167193,62.0,27336,93.0,906322,103.0,6695,41.0,0,0,3,0,Thursday,0
2023-02-24,3246699,60.0,1246797,58.0,179793,59.0,153058,57.0,26077,89.0,928057,105.0,5551,34.0,0,0,4,0,Friday,0
2023-02-25,2043635,71.0,800947,63.0,86403,92.0,81742,62.0,15461,95.0,831613,100.0,1396,33.0,0,1,5,0,Saturday,0
2023-02-26,1625191,74.0,676041,69.0,74226,95.0,67702,74.0,15891,94.0,807475,107.0,1095,39.0,0,1,6,0,Sunday,0
2023-02-27,3337916,62.0,1423292,66.0,180277,60.0,160346,60.0,26730,91.0,854625,97.0,6752,42.0,0,0,0,0,Monday,0
2023-02-28,3412079,63.0,1349173,63.0,177532,59.0,139326,52.0,26116,89.0,751643,85.0,6690,41.0,0,0,1,0,Tuesday,0
2023-03-01,3780713,68.0,1511792,67.0,192142,61.0,176661,64.0,29449,99.0,901530,98.0,7403,46.0,0,0,2,0,Wednesday,0
2023-03-02,3765925,68.0,1493623,67.0,195243,62.0,176678,64.0,28978,97.0,934427,101.0,7434,47.0,0,0,3,0,Thursday,0
2023-03-03,3481830,63.0,1417670,63.0,172623,55.0,150603,55.0,27298,92.0,933992,101.0,6167,39.0,0,0,4,0,Friday,0
2023-03-04,2173217,71.0,870341,65.0,96720,90.0,84352,62.0,16263,96.0,844751,97.0,1449,29.0,0,1,5,0,Saturday,0
2023-03-05,1772121,77.0,712408,72.0,81079,93.0,72918,77.0,16956,96.0,831376,103.0,1215,39.0,0,1,6,0,Sunday,0
2023-03-06,3427019,62.0,1460599,65.0,185896,59.0,163314,59.0,27550,93.0,875696,95.0,6849,43.0,0,0,0,0,Monday,0
2023-03-07,3773780,68.0,1490272,66.0,205559,66.0,186615,68.0,28417,96.0,887227,96.0,7607,48.0,0,0,1,0,Tuesday,0
2023-03-08,3842861,69.0,1514182,68.0,203258,65.0,186940,68.0,30476,102.0,918426,100.0,7452,47.0,0,0,2,0,Wednesday,0
2023-03-09,3827656,69.0,1515155,68.0,201711,64.0,186197,68.0,29847,100.0,944406,102.0,7211,45.0,0,0,3,0,Thursday,0
2023-03-10,3502339,63.0,1408909,63.0,182873,58.0,160550,58.0,28209,95.0,964271,105.0,6135,38.0,0,0,4,0,Friday,0
2023-03-11,2230530,73.0,821990,62.0,78979,73.0,88667,65.0,15493,91.0,842108,97.0,1796,35.0,0,1,5,0,Saturday,0
2023-03-12,1773585,77.0,686039,69.0,75970,88.0,70403,75.0,16644,94.0,832873,103.0,1547,49.0,0,1,6,0,Sunday,0
2023-03-13,3352388,60.0,1377045,61.0,179787,57.0,157310,57.0,26027,88.0,852961,93.0,6358,40.0,0,0,0,0,Monday,0
2023-03-14,3577250,64.0,1360497,61.0,189402,60.0,159031,58.0,26262,88.0,775384,84.0,6866,43.0,0,0,1,0,Tuesday,0
2023-03-15,3912366,70.0,1493605,67.0,205092,65.0,187128,68.0,29687,100.0,916918,100.0,7473,47.0,0,0,2,0,Wednesday,0
2023-03-16,3949788,71.0,1522248,68.0,209838,67.0,187573,68.0,30151,101.0,976134,106.0,7562,47.0,0,0,3,0,Thursday,0
2023-03-17,3661519,66.0,1408472,63.0,199191,64.0,171443,62.0,28094,94.0,965113,105.0,6790,43.0,0,0,4,0,Friday,0
2023-03-18,2417873,79.0,921569,69.0,102021,95.0,101788,75.0,16828,99.0,924274,106.0,1839,36.0,0,1,5,0,Saturday,0
2023-03-19,1894476,83.0,661736,67.0,82032,95.0,72936,77.0,16471,93.0,880371,109.0,1247,40.0,0,1,6,0,Sunday,0
2023-03-20,3442589,62.0,1444823,64.0,191367,61.0,167256,61.0,26951,91.0,896248,97.0,6895,43.0,0,0,0,0,Monday,0
2023-03-21,3801084,68.0,1511670,67.0,213026,68.0,189925,69.0,29466,99.0,918684,100.0,7850,49.0,0,0,1,0,Tuesday,0
2023-03-22,3797399,68.0,1509096,67.0,202826,65.0,184321,67.0,29999,101.0,920292,100.0,7589,48.0,0,0,2,0,Wednesday,0
2023-03-23,3774396,68.0,1466839,65.0,200870,64.0,177877,65.0,29189,98.0,934634,101.0,7208,45.0,0,0,3,0,Thursday,0
2023-03-24,3534300,63.0,1420346,63.0,188352,60.0,159574,58.0,27883,94.0,959147,104.0,6133,38.0,0,0,4,0,Friday,0
2023-03-25,2153554,70.0,784068,59.0,89101,83.0,82702,61.0,15556,92.0,830547,95.0,1765,35.0,0,1,5,0,Saturday,0
2023-03-26,1939984,85.0,724870,73.0,83054,96.0,81819,87.0,16878,96.0,871824,108.0,1648,52.0,0,1,6,0,Sunday,0
2023-03-27,3397258,61.0,1426226,64.0,192461,61.0,166543,60.0,26394,89.0,885237,96.0,6675,42.0,0,0,0,0,Monday,0
2023-03-28,3765920,68.0,1490842,67.0,207837,66.0,189294,69.0,28923,97.0,894984,97.0,7541,47.0,0,0,1,0,Tuesday,0
2023-03-29,3872948,70.0,1521968,68.0,208736,67.0,187520,68.0,29771,100.0,922903,100.0,7825,49.0,0,0,2,0,Wednesday,0
2023-03-30,3860289,69.0,1486845,66.0,200601,64.0,187344,68.0,29363,99.0,957635,104.0,7512,47.0,0,0,3,0,Thursday,0
2023-03-31,3573735,64.0,1423686,64.0,184342,59.0,158879,58.0,28599,96.0,977962,106.0,6426,40.0,0,0,4,0,Friday,0
2023-04-01,2283533,72.0,842213,63.0,82140,72.0,88096,59.0,16428,98.0,856286,94.0,1520,30.0,0,1,5,0,Saturday,0
2023-04-02,1949665,80.0,716880,72.0,76059,83.0,79027,77.0,17660,95.0,855422,99.0,1319,40.0,0,1,6,0,Sunday,0
2023-04-03,3597785,65.0,1475017,67.0,182947,59.0,162370,57.0,27387,95.0,899177,96.0,7076,44.0,0,0,0,0,Monday,0
2023-04-04,3906882,70.0,1519740,70.0,200063,64.0,188769,66.0,29698,103.0,913561,97.0,7633,47.0,0,0,1,0,Tuesday,0
2023-04-05,3799965,68.0,1432322,66.0,205060,66.0,185283,65.0,29462,102.0,938533,100.0,7163,44.0,0,0,2,0,Wednesday,0
2023-04-06,3421271,61.0,1264311,58.0,193340,62.0,169192,59.0,27061,94.0,914933,97.0,6122,38.0,0,0,3,0,Thursday,0
2023-04-07,3130675,56.0,1150222,53.0,187800,60.0,159262,56.0,23831,82.0,900772,96.0,4925,30.0,0,0,4,0,Friday,0
2023-04-08,2393347,76.0,882727,66.0,108740,95.0,99273,67.0,16256,97.0,872566,96.0,2393,47.0,0,1,5,0,Saturday,0
2023-04-09,1855826,76.0,654259,66.0,98030,107.0,85620,83.0,19026,102.0,904505,104.0,1916,59.0,0,1,6,0,Sunday,0
2023-04-10,3142740,56.0,1236634,57.0,191412,62.0,170713,60.0,24135,83.0,922582,98.0,6121,38.0,0,0,0,0,Monday,0
2023-04-11,3537843,63.0,1316710,60.0,210828,68.0,193831,68.0,27777,96.0,895251,95.0,7081,44.0,0,0,1,0,Tuesday,0
2023-04-12,3576687,64.0,1311418,60.0,207802,67.0,191574,67.0,28326,98.0,890891,95.0,6863,42.0,0,0,2,0,Wednesday,0
2023-04-13,3628304,65.0,1311906,60.0,200072,64.0,183658,64.0,28451,98.0,939226,100.0,6668,41.0,0,0,3,0,Thursday,0
2023-04-14,3471420,62.0,1294357,59.0,190858,61.0,173790,61.0,27514,95.0,989052,105.0,5869,36.0,0,0,4,0,Friday,0
2023-04-15,2365464,75.0,890050,67.0,99793,87.0,103902,70.0,16804,101.0,916008,100.0,1743,34.0,0,1,5,0,Saturday,0
2023-04-16,1864753,77.0,728462,73.0,80318,88.0,85026,83.0,16835,90.0,881923,102.0,1309,40.0,0,1,6,0,Sunday,0
2023-04-17,3418834,61.0,1438043,66.0,188445,61.0,167759,58.0,27611,95.0,897271,95.0,6926,43.0,0,0,0,0,Monday,0
2023-04-18,3862133,69.0,1526133,70.0,207882,67.0,194548,68.0,29658,103.0,929653,99.0,7879,49.0,0,0,1,0,Tuesday,0
2023-04-19,3927706,70.0,1530452,70.0,206116,66.0,195085,68.0,30829,107.0,952981,101.0,7889,49.0,0,0,2,0,Wednesday,0
2023-04-20,4002433,72.0,1520258,70.0,208664,67.0,189699,66.0,30106,104.0,1014633,108.0,7577,47.0,0,0,3,0,Thursday,0
2023-04-21,3492257,63.0,1310737,60.0,195442,63.0,174727,61.0,27777,96.0,994549,106.0,6005,37.0,0,0,4,0,Friday,0
2023-04-22,2506140,79.0,893014,67.0,106134,93.0,106032,71.0,16865,101.0,931077,102.0,1715,34.0,0,1,5,0,Saturday,0
2023-04-23,1923243,79.0,673668,68.0,87793,96.0,79003,77.0,15947,85.0,880726,102.0,1326,41.0,0,1,6,0,Sunday,0
2023-04-24,3561262,64.0,1466762,67.0,196593,63.0,173997,61.0,27254,94.0,911973,97.0,7020,43.0,0,0,0,0,Monday,0
2023-04-25,3956922,71.0,1529162,70.0,216767,70.0,192115,67.0,29504,102.0,927611,99.0,7806,48.0,0,0,1,0,Tuesday,0
2023-04-26,3994837,72.0,1531476,70.0,216097,70.0,191885,67.0,30191,104.0,947254,101.0,7758,48.0,0,0,2,0,Wednesday,0
2023-04-27,3999831,72.0,1506783,69.0,216674,70.0,184365,64.0,29969,104.0,981809,104.0,7564,47.0,0,0,3,0,Thursday,0
2023-04-28,3703088,66.0,1424078,65.0,195436,63.0,160861,56.0,28306,98.0,996548,106.0,6441,40.0,0,0,4,0,Friday,0
2023-04-29,2179978,69.0,715608,54.0,85167,75.0,77009,52.0,15688,94.0,832504,91.0,1871,37.0,0,1,5,0,Saturday,0
2023-04-30,1744098,72.0,578075,58.0,75065,82.0,65334,63.0,15451,83.0,786171,91.0,1355,42.0,0,1,6,0,Sunday,0
2023-05-01,3664755,64.0,1465598,64.0,188566,59.0,167178,58.0,27445,93.0,922971,96.0,6960,40.0,0,0,0,0,Monday,0
2023-05-02,3961858,69.0,1498566,66.0,211550,66.0,197217,69.0,29472,100.0,916459,95.0,7749,45.0,0,0,1,0,Tuesday,0
2023-05-03,4030601,70.0,1533714,67.0,209450,66.0,195363,68.0,30850,105.0,940822,98.0,7862,45.0,0,0,2,0,Wednesday,0
2023-05-04,3985001,70.0,1497427,66.0,206323,65.0,189538,66.0,30449,104.0,966836,100.0,7417,43.0,0,0,3,0,Thursday,0
2023-05-05,3759375,66.0,1450598,64.0,200675,63.0,170610,60.0,28952,98.0,1011491,105.0,6514,37.0,0,0,4,0,Friday,0
2023-05-06,2563102,80.0,934630,67.0,111525,94.0,103318,69.0,18349,106.0,976630,102.0,2584,53.0,0,1,5,0,Saturday,0
2023-05-07,2033790,85.0,705419,73.0,92076,94.0,83007,80.0,17822,105.0,902067,106.0,2705,77.0,0,1,6,0,Sunday,0
2023-05-08,3563340,62.0,1460932,64.0,198056,62.0,180789,63.0,27771,94.0,935045,97.0,7196,41.0,0,0,0,0,Monday,0
2023-05-09,3925555,69.0,1524892,67.0,221290,69.0,205069,72.0,29923,102.0,955033,99.0,7827,45.0,0,0,1,0,Tuesday,0
2023-05-10,4014009,70.0,1528140,67.0,221747,69.0,203414,71.0,31360,107.0,981586,102.0,7998,46.0,0,0,2,0,Wednesday,0
2023-05-11,4015942,70.0,1535264,67.0,210683,66.0,201006,70.0,30899,105.0,1016578,106.0,7619,44.0,0,0,3,0,Thursday,0
2023-05-12,3723192,65.0,1436385,63.0,201367,63.0,185027,65.0,29397,100.0,1043802,108.0,6629,38.0,0,0,4,0,Friday,0
2023-05-13,2487178,77.0,918257,66.0,113810,96.0,109940,73.0,18340,106.0,1008311,105.0,1973,41.0,0,1,5,0,Saturday,0
2023-05-14,1926966,81.0,690606,72.0,102178,105.0,101088,97.0,20222,119.0,981015,115.0,1654,47.0,0,1,6,0,Sunday,0
2023-05-15,3553443,62.0,1440741,63.0,201209,63.0,184909,65.0,25892,88.0,947897,98.0,6956,40.0,0,0,0,0,Monday,0
2023-05-16,4002015,70.0,1519397,67.0,227489,71.0,207484,72.0,29747,101.0,965091,100.0,7930,46.0,0,0,1,0,Tuesday,0
2023-05-17,4104786,72.0,1518546,67.0,223059,70.0,206630,72.0,30423,103.0,985531,102.0,7118,41.0,0,0,2,0,Wednesday,0
2023-05-18,4082154,71.0,1492657,66.0,218955,69.0,198433,69.0,29842,101.0,1008886,105.0,7530,43.0,0,0,3,0,Thursday,0
2023-05-19,3789929,66.0,1431269,63.0,208310,65.0,181114,63.0,28381,97.0,1024064,106.0,6362,37.0,0,0,4,0,Friday,0
2023-05-20,2314672,72.0,760830,55.0,102957,87.0,95625,63.0,16570,96.0,888784,93.0,1970,41.0,0,1,5,0,Saturday,0
2023-05-21,2132724,89.0,727850,76.0,103484,106.0,91335,88.0,17545,103.0,959948,113.0,1919,55.0,0,1,6,0,Sunday,0
2023-05-22,3571748,62.0,1446015,64.0,203122,64.0,186008,65.0,27038,92.0,942741,98.0,6935,40.0,0,0,0,0,Monday,0
2023-05-23,3929003,69.0,1500973,66.0,219619,69.0,214621,75.0,29538,100.0,953703,99.0,7928,46.0,0,0,1,0,Tuesday,0
2023-05-24,3960264,69.0,1499943,66.0,219886,69.0,208487,73.0,30495,104.0,983724,102.0,7667,44.0,0,0,2,0,Wednesday,0
2023-05-25,3859385,67.0,1459601,64.0,215946,68.0,201855,71.0,29311,100.0,1007341,105.0,7183,41.0,0,0,3,0,Thursday,0
2023-05-26,3496511,61.0,1370252,60.0,207347,65.0,187188,65.0,27037,92.0,994185,103.0,5747,33.0,0,0,4,0,Friday,0
2023-05-27,2375741,74.0,848442,61.0,116439,98.0,120011,80.0,16731,97.0,925766,97.0,2913,60.0,0,1,5,0,Saturday,0
2023-05-28,2029088,85.0,707787,73.0,102985,106.0,102009,98.0,17527,103.0,906089,106.0,2426,69.0,0,1,6,0,Sunday,0
2023-05-29,1952779,82.0,758893,79.0,99456,102.0,86149,83.0,12121,71.0,836613,98.0,2520,72.0,0,0,0,1,Monday,0
2023-05-30,3714864,65.0,1438285,63.0,227623,71.0,205661,72.0,27645,94.0,959824,100.0,7398,43.0,0,0,1,0,Tuesday,0
2023-05-31,3911382,68.0,1480801,65.0,229227,72.0,211998,74.0,30078,102.0,971602,101.0,7691,44.0,0,0,2,0,Wednesday,0
2023-06-01,3894167,69.0,1457503,68.0,210483,63.0,191410,65.0,30088,103.0,1006107,102.0,7152,44.0,0,0,3,0,Thursday,0
2023-06-02,3626490,65.0,1399462,65.0,202543,61.0,170399,58.0,29570,101.0,1011244,103.0,6470,40.0,0,0,4,0,Friday,0
2023-06-03,2411704,75.0,899212,64.0,115723,94.0,102668,65.0,18118,105.0,958346,97.0,1837,36.0,0,1,5,0,Saturday,0
2023-06-04,1988330,76.0,714218,66.0,103120,105.0,88859,81.0,18429,102.0,931347,101.0,1573,40.0,0,1,6,0,Sunday,0
2023-06-05,3544106,63.0,1432156,67.0,200806,60.0,183510,62.0,27920,95.0,938818,95.0,6892,43.0,0,0,0,0,Monday,0
2023-06-06,3929131,70.0,1474317,69.0,218376,66.0,213292,72.0,29999,102.0,945555,96.0,7795,48.0,0,0,1,0,Tuesday,0
2023-06-07,3743889,67.0,1390834,65.0,212982,64.0,202951,69.0,31147,106.0,941798,96.0,7334,45.0,0,0,2,0,Wednesday,0
2023-06-08,3268529,58.0,1216291,57.0,189487,57.0,176985,60.0,27689,95.0,932162,95.0,5503,34.0,0,0,3,0,Thursday,0
2023-06-09,3425232,61.0,1256670,58.0,214001,64.0,185677,63.0,25845,88.0,1005974,102.0,5482,34.0,0,0,4,0,Friday,0
2023-06-10,2608756,81.0,892936,64.0,139304,113.0,117616,74.0,17996,104.0,991238,101.0,1978,39.0,0,1,5,0,Saturday,0
2023-06-11,2075651,79.0,695200,64.0,106971,109.0,98115,90.0,17958,99.0,976811,106.0,1582,41.0,0,1,6,0,Sunday,0
2023-06-12,3479404,62.0,1394575,65.0,202015,61.0,185343,63.0,27520,94.0,939370,96.0,6744,42.0,0,0,0,0,Monday,0
2023-06-13,3968160,71.0,1500122,70.0,233588,70.0,212364,72.0,30441,104.0,971010,99.0,7850,48.0,0,0,1,0,Tuesday,0
2023-06-14,3893073,69.0,1434687,67.0,235667,71.0,207746,70.0,30661,105.0,971437,99.0,7234,45.0,0,0,2,0,Wednesday,0
2023-06-15,3928393,70.0,1475300,69.0,228608,69.0,206188,70.0,31298,107.0,1028832,105.0,7390,46.0,0,0,3,0,Thursday,0
2023-06-16,3395938,61.0,1300751,61.0,214883,65.0,177916,60.0,28693,98.0,1025514,104.0,5960,37.0,0,0,4,0,Friday,0
2023-06-17,2399521,74.0,872453,62.0,138654,113.0,111460,70.0,17967,104.0,1000053,102.0,2632,52.0,0,1,5,0,Saturday,0
2023-06-18,1977582,76.0,707615,65.0,119996,122.0,95597,88.0,19384,107.0,971860,105.0,2029,52.0,0,1,6,0,Sunday,0
2023-06-19,2636887,101.0,1075747,99.0,196645,200.0,168591,154.0,17494,97.0,964071,104.0,4094,105.0,0,0,0,1,Monday,0
2023-06-20,3782810,67.0,1434258,67.0,235806,71.0,224371,76.0,29482,101.0,979074,100.0,7540,47.0,0,0,1,0,Tuesday,0
2023-06-21,3902298,70.0,1430476,67.0,242162,73.0,221141,75.0,31019,106.0,999201,102.0,7551,47.0,0,0,2,0,Wednesday,0
2023-06-22,3782472,67.0,1367709,64.0,233588,70.0,208969,71.0,29220,100.0,1013372,103.0,6956,43.0,0,0,3,0,Thursday,0
2023-06-23,3470575,62.0,1282954,60.0,222283,67.0,188373,64.0,28619,98.0,1022942,104.0,6167,38.0,0,0,4,0,Friday,0
2023-06-24,2467994,77.0,844674,60.0,128075,104.0,109217,69.0,16937,98.0,951605,97.0,2551,50.0,0,1,5,0,Saturday,0
2023-06-25,2222704,85.0,689020,63.0,123527,125.0,113238,104.0,17103,95.0,948428,103.0,2248,58.0,0,1,6,0,Sunday,0
2023-06-26,3341322,60.0,1314743,61.0,218393,66.0,185070,63.0,26823,92.0,962862,98.0,6516,40.0,0,0,0,0,Monday,0
2023-06-27,3744227,67.0,1391914,65.0,231738,70.0,209234,71.0,29246,100.0,969784,99.0,7633,47.0,0,0,1,0,Tuesday,0
2023-06-28,3634270,65.0,1305832,61.0,233457,70.0,207293,70.0,29092,99.0,988315,101.0,6762,42.0,0,0,2,0,Wednesday,0
2023-06-29,3653631,65.0,1307649,61.0,233625,70.0,200724,68.0,28876,99.0,1036568,105.0,6946,43.0,0,0,3,0,Thursday,0
2023-06-30,3259767,58.0,1248822,58.0,219673,66.0,178064,60.0,28028,96.0,1043286,106.0,5817,36.0,0,0,4,0,Friday,0
2023-07-01,2239529,79.0,859295,64.0,120270,94.0,99597,64.0,17093,108.0,956890,103.0,2745,54.0,0,1,5,0,Saturday,0
2023-07-02,1783757,76.0,668297,61.0,92780,89.0,74415,70.0,16717,101.0,832828,94.0,1988,56.0,0,1,6,0,Sunday,0
2023-07-03,2662052,50.0,1117930,54.0,149641,47.0,128417,45.0,23795,84.0,860662,90.0,4718,34.0,0,0,0,0,Monday,0
2023-07-04,1791179,77.0,631937,58.0,96458,92.0,84010,79.0,13059,79.0,715453,81.0,2305,65.0,0,0,1,1,Tuesday,0
2023-07-05,3318379,63.0,1296583,63.0,211448,67.0,189434,67.0,28774,101.0,963342,100.0,6472,47.0,0,0,2,0,Wednesday,0
2023-07-06,3494806,66.0,1333630,64.0,209335,66.0,186822,66.0,29894,105.0,959636,100.0,6608,48.0,0,0,3,0,Thursday,0
2023-07-07,3292266,62.0,1273900,61.0,197892,62.0,171597,61.0,28609,101.0,977009,102.0,5868,43.0,0,0,4,0,Friday,0
2023-07-08,2308794,82.0,867047,64.0,120931,95.0,107854,70.0,17879,113.0,949008,103.0,2695,53.0,0,1,5,0,Saturday,0
2023-07-09,1776607,76.0,651953,59.0,95243,91.0,83783,79.0,16695,101.0,869686,98.0,1914,54.0,0,1,6,0,Sunday,0
2023-07-10,3208730,61.0,1307297,63.0,196506,62.0,171497,61.0,27354,96.0,925569,96.0,6175,45.0,0,0,0,0,Monday,0
2023-07-11,3613670,68.0,1381701,67.0,221923,70.0,200151,71.0,30085,106.0,952112,99.0,7149,52.0,0,0,1,0,Tuesday,0
2023-07-12,3696737,70.0,1383484,67.0,218097,69.0,199169,70.0,31015,109.0,977898,102.0,6901,50.0,0,0,2,0,Wednesday,0
2023-07-13,3648007,69.0,1359302,66.0,218715,69.0,190952,67.0,29980,106.0,990761,103.0,6888,50.0,0,0,3,0,Thursday,0
2023-07-14,3209393,61.0,1231624,59.0,198119,63.0,163840,58.0,28489,100.0,986748,103.0,5588,41.0,0,0,4,0,Friday,0
2023-07-15,2326054,82.0,889709,66.0,124007,97.0,107124,69.0,18043,114.0,983132,106.0,2409,47.0,0,1,5,0,Saturday,0
2023-07-16,1599858,68.0,583645,53.0,89763,86.0,72406,68.0,16496,100.0,817659,92.0,1559,44.0,0,1,6,0,Sunday,0
2023-07-17,3282092,62.0,1310810,63.0,205378,65.0,182216,64.0,27637,97.0,964710,100.0,6345,46.0,0,0,0,0,Monday,0
2023-07-18,3584819,68.0,1313665,63.0,225299,71.0,204203,72.0,29105,103.0,944208,98.0,6766,49.0,0,0,1,0,Tuesday,0
2023-07-19,3679343,70.0,1342781,65.0,224202,71.0,203857,72.0,30527,108.0,969944,101.0,6938,50.0,0,0,2,0,Wednesday,0
2023-07-20,3711017,70.0,1333607,64.0,224327,71.0,197400,70.0,29745,105.0,1004167,104.0,6858,50.0,0,0,3,0,Thursday,0
2023-07-21,3227154,61.0,1211839,58.0,201177,64.0,176892,62.0,27485,97.0,1000836,104.0,5389,39.0,0,0,4,0,Friday,0
2023-07-22,2459990,87.0,894490,66.0,133328,104.0,93215,60.0,18283,115.0,1005606,109.0,2117,42.0,0,1,5,0,Saturday,0
2023-07-23,1984503,85.0,723774,66.0,116485,111.0,94729,89.0,18021,109.0,988636,112.0,1511,42.0,0,1,6,0,Sunday,0
2023-07-24,3255379,62.0,1302964,63.0,206025,65.0,180716,64.0,27222,96.0,948855,99.0,6175,45.0,0,0,0,0,Monday,0
2023-07-25,3630414,69.0,1307716,63.0,226651,72.0,211053,75.0,29285,103.0,939926,98.0,7050,51.0,0,0,1,0,Tuesday,0
2023-07-26,3758378,71.0,1382345,67.0,226363,71.0,210315,74.0,30501,108.0,977673,102.0,7298,53.0,0,0,2,0,Wednesday,0
2023-07-27,3580012,68.0,1313385,63.0,219460,69.0,187729,66.0,28692,101.0,973315,101.0,6788,49.0,0,0,3,0,Thursday,0
2023-07-28,3266199,62.0,1246295,60.0,205845,65.0,170128,60.0,27522,97.0,1023958,107.0,5631,41.0,0,0,4,0,Friday,0
2023-07-29,2251524,80.0,856921,63.0,120457,94.0,100508,65.0,16747,105.0,957063,104.0,2314,45.0,0,1,5,0,Saturday,0
2023-07-30,1952433,83.0,705279,64.0,116784,111.0,91861,87.0,17450,106.0,989071,112.0,2077,58.0,0,1,6,0,Sunday,0
2023-07-31,3204920,61.0,1283835,62.0,205976,65.0,185348,65.0,26682,94.0,969712,101.0,6161,45.0,0,0,0,0,Monday,0
2023-08-01,3598379,70.0,1357252,67.0,221518,71.0,199547,73.0,29354,105.0,954649,98.0,7060,53.0,0,0,1,0,Tuesday,0
2023-08-02,3640307,71.0,1359233,67.0,219641,70.0,201003,74.0,30380,109.0,964978,99.0,6913,52.0,0,0,2,0,Wednesday,0
2023-08-03,3609076,70.0,1350472,67.0,220565,71.0,197044,72.0,30483,109.0,994978,102.0,6753,50.0,0,0,3,0,Thursday,0
2023-08-04,3228510,63.0,1241122,61.0,193528,62.0,171533,63.0,28128,101.0,987994,102.0,5593,42.0,0,0,4,0,Friday,0
2023-08-05,2364364,80.0,879423,64.0,122596,92.0,114660,76.0,18835,113.0,969702,101.0,2838,60.0,0,1,5,0,Saturday,0
2023-08-06,1910841,80.0,715130,65.0,107399,103.0,96010,92.0,18805,105.0,956499,104.0,2171,60.0,0,1,6,0,Sunday,0
2023-08-07,3041001,59.0,1208443,60.0,191530,61.0,163799,60.0,27174,97.0,901342,93.0,5884,44.0,0,0,0,0,Monday,0
2023-08-08,3510047,68.0,1339073,66.0,218555,70.0,193867,71.0,29435,105.0,933802,96.0,7035,53.0,0,0,1,0,Tuesday,0
2023-08-09,3613062,70.0,1369095,68.0,224241,72.0,192028,70.0,30849,110.0,960119,99.0,6858,51.0,0,0,2,0,Wednesday,0
2023-08-10,3429304,67.0,1262073,63.0,208782,67.0,178768,66.0,29758,107.0,956875,98.0,6333,47.0,0,0,3,0,Thursday,0
